location,date,peak_demand,min_demand,avg_demand,avg_temp,avg_wind,avg_solar
"Minneapolis, Minnesota, USA",2017-09-13,62268.867,36385.367,50172.655375,22.826499875,9.051173104166667,192.66666666666666
"Minneapolis, Minnesota, USA",2017-09-14,61015.371,36737.169,49781.753958333335,23.843166333333333,9.820541275,206.5
"Minneapolis, Minnesota, USA",2017-09-15,58268.415,35901.323,48000.08908333333,25.451499791666667,12.951039462499999,210.95833333333334
"Minneapolis, Minnesota, USA",2017-09-16,48765.269,31131.697,40923.94308333333,23.1306665,14.4490404375,91.66666666666667
"Minneapolis, Minnesota, USA",2017-09-17,34722.674,27487.686,30609.296541666667,15.024416333333335,11.356567683333333,221.125
"Minneapolis, Minnesota, USA",2017-09-18,42097.544,27487.386,35186.426791666665,13.503582916666666,10.006649179166667,57.458333333333336
"Minneapolis, Minnesota, USA",2017-09-19,56849.703,27857.059,42435.24283333333,17.559833083333334,13.483593541666666,138.375
"Minneapolis, Minnesota, USA",2017-09-20,53468.046,34993.613,44864.44937083334,21.753583125000002,17.750436266666664,197.75
"Minneapolis, Minnesota, USA",2017-09-21,60894.745,28094.174,44306.65966666667,17.584832916666667,11.735396625,211.54166666666666
"Minneapolis, Minnesota, USA",2017-09-22,68285.881,41783.517,55044.23933333333,25.293166333333332,13.630113316666666,134.58333333333334
"Minneapolis, Minnesota, USA",2017-09-23,58964.557,41127.413,49108.966125,26.31399979166667,12.906158620833333,147.25
"Minneapolis, Minnesota, USA",2017-09-24,50966.562000000005,37991.508,44178.866500000004,24.868166375,12.9247145875,174.08333333333334
"Minneapolis, Minnesota, USA",2017-09-25,48323.447,33573.524,40953.20270833333,18.34733304166667,10.214380479166666,41.458333333333336
"Minneapolis, Minnesota, USA",2017-09-26,44909.331,28859.067,37340.722,15.08066625,11.0165430125,50.541666666666664
"Minneapolis, Minnesota, USA",2017-09-27,43527.4891,26465.786,35399.537104166666,13.255666249999999,10.501325779166667,166.91666666666666
"Minneapolis, Minnesota, USA",2017-09-28,47528.4859,26869.9764,37119.425775,14.741083041666668,10.725254391666667,157.41666666666666
"Minneapolis, Minnesota, USA",2017-09-29,43150.1541,28034.0662,35543.0046125,13.316082875,8.193412499999999,185.375
"Minneapolis, Minnesota, USA",2017-09-30,37673.5481,26843.6374,31607.761758333334,12.749416125000002,11.8372870375,187.08333333333334
"Minneapolis, Minnesota, USA",2017-10-01,34906.627,27310.514,31164.6893,15.232749875000001,17.926818125,68.08333333333333
"Minneapolis, Minnesota, USA",2017-10-02,50496.5801,27457.2888,39532.382275,15.986916375,16.370938854166667,57.833333333333336
"Minneapolis, Minnesota, USA",2017-10-03,55176.9255,32869.3732,41822.74520416666,18.16816641666667,10.190291066666667,122.625
"Minneapolis, Minnesota, USA",2017-10-04,41873.3272,27539.4594,35253.000595833335,11.747333124999999,10.3266823875,189.04166666666666
"Minneapolis, Minnesota, USA",2017-10-05,44704.1169,27044.3464,35793.233620833336,11.203583208333333,6.076555116666667,40.583333333333336
"Minneapolis, Minnesota, USA",2017-10-06,42478.9876,26508.512,34645.884375,12.561916166666668,5.916184054166667,60.208333333333336
"Minneapolis, Minnesota, USA",2017-10-07,36583.0041,27269.0792,31470.4469375,13.522332916666668,11.262428875,68.91666666666667
"Minneapolis, Minnesota, USA",2017-10-08,37571.2873,26819.8067,31324.522179166666,15.047332958333334,9.974820216666666,147.125
"Minneapolis, Minnesota, USA",2017-10-09,40824.3871,26191.9249,33783.074329166666,10.711916208333333,11.994367500000001,110.875
"Minneapolis, Minnesota, USA",2017-10-10,39998.4954,26427.3884,33710.97435833333,6.457749845833334,8.2309693,164.58333333333334
"Minneapolis, Minnesota, USA",2017-10-11,40667.2757,26293.9982,34104.69778333333,8.370249791666668,8.571497316666667,159.04166666666666
"Minneapolis, Minnesota, USA",2017-10-12,44581.500100000005,26905.8003,36119.3371375,13.082749791666666,14.755532708333334,93.58333333333333
"Minneapolis, Minnesota, USA",2017-10-13,40308.5617,27339.3334,33760.12258333334,11.930666500000001,10.739710479166668,126.45833333333333
"Minneapolis, Minnesota, USA",2017-10-14,33475.1294,25294.5518,28705.639708333332,9.699416333333334,11.702154816666665,105.5
"Minneapolis, Minnesota, USA",2017-10-15,31760.8339,25205.0758,28511.756204166668,7.9514997916666665,17.2298407875,118.75
"Minneapolis, Minnesota, USA",2017-10-16,43107.9075,25861.929900000003,34613.3249625,8.157749875,9.764170079166666,160.375
"Minneapolis, Minnesota, USA",2017-10-17,46620.0585,26434.0114,35798.979525,12.655666458333334,9.762996454166666,156.125
"Minneapolis, Minnesota, USA",2017-10-18,46045.5672,28334.2713,36746.67060416667,14.747333,13.389938458333333,138.58333333333334
"Minneapolis, Minnesota, USA",2017-10-19,45468.3903,27598.776,36266.489616666666,12.299416333333333,12.350047433333332,151.83333333333334
"Minneapolis, Minnesota, USA",2017-10-20,48696.9015,27474.2252,37267.802233333336,16.48899954166667,14.749384604166666,140.58333333333334
"Minneapolis, Minnesota, USA",2017-10-21,40246.6475,28306.1847,33783.95399166667,17.74733325,20.698897083333332,34.458333333333336
"Minneapolis, Minnesota, USA",2017-10-22,32765.8745,26078.4681,29209.595225,12.201499624999999,12.00813425,136.91666666666666
"Minneapolis, Minnesota, USA",2017-10-23,42760.0628,26178.3051,34138.53863333334,11.476499666666667,16.041873520833335,95.79166666666667
